"chr","start","end","n","B","S","estimate","se","z","p.value","number.tests","p.adjust","Genes","Regions","Delta_Beta"
"chr12",133187174,133187452,2,-19.8134581803794,5.27028386839426,-19.8134581803794,5.27028386839426,-3.75946698036515,0.000170275748229977,258280,1,"","",-0.012321869132954
"chr19",12948853,12949047,2,12.9724212401037,3.45328263431908,12.9724212401037,3.45328263431908,3.75654778765642,0.000172273387153798,258280,1,"MAST1","TSS1500",0.0203985015410658
"chr5",141061521,141061875,4,-5.1908441545921,1.38260660312665,-5.1908441545921,1.38260660312665,-3.75438981909492,0.000173764258582821,258280,1,"ARAP3","5'UTR;TSS200;1stExon",-0.0170179952183203
"chr7",100203506,100203651,2,-8.86343078527963,2.36619870536021,-8.86343078527963,2.36619870536021,-3.74585226726778,0.000179782372916042,258280,1,"PCOLCE","Body",-0.0110486252029039
"chr7",95025611,95025736,2,-9.56442072386704,2.55862297954002,-9.56442072386704,2.55862297954002,-3.73811257084327,0.000185406932407722,258280,1,"PON3","TSS200;1stExon",-0.0143405595765205
"chr1",109633088,109633189,2,-15.0426107532698,4.02767005742357,-15.0426107532698,4.02767005742357,-3.73481703784155,0.000187851707397916,258280,1,"TMEM167B","TSS1500",-0.00191950954068938
"chr5",87985200,87985283,3,-10.3631832115559,2.77508686548415,-10.3631832115559,2.77508686548415,-3.7343635402735,0.000188190494411234,258280,1,"","",-9.93083383724706e-05
"chr16",20359815,20360298,5,-8.92640248203156,2.3921696725431,-8.92640248203156,2.3921696725431,-3.73150892450783,0.000190336265804648,258280,1,"UMOD","Body",-0.0321410152557105
"chr12",99139571,99139867,4,-8.32791893655573,2.23217139772824,-8.32791893655573,2.23217139772824,-3.7308599801213,0.000190827264988947,258280,1,"ANKS1B","Body",0.00149824366757914
"chr1",2984275,2984445,2,-7.69792246873406,2.06562827376197,-7.69792246873406,2.06562827376197,-3.72667365494297,0.000194023410840346,258280,1,"PRDM16;FLJ42875","TSS1500;TSS200;Body",0.0305722117920595
"chr5",146435656,146436093,3,8.54137087820835,2.30707644211008,8.54137087820835,2.30707644211008,3.70224875184296,0.000213696943565347,258280,1,"PPP2R2B","5'UTR;TSS1500;1stExon",0.0091957118814661
"chr12",9217769,9217859,2,-10.6982273696994,2.88991885045407,-10.6982273696994,2.88991885045407,-3.70191272603328,0.000213980227885696,258280,1,"LOC144571","TSS200;Body",-0.0765740044275165
"chr4",184961220,184961323,2,-8.41477872978749,2.27551593806276,-8.41477872978749,2.27551593806276,-3.6979651906773,0.000217334683316131,258280,1,"","",-0.017377378737111
"chr13",22615049,22615064,2,-24.4253977619716,6.60845226437904,-24.4253977619716,6.60845226437904,-3.69608446649901,0.000218950154074803,258280,1,"","",-0.0122594815302285
"chr2",21266568,21266727,2,-15.0711147488205,4.08627785379415,-15.0711147488205,4.08627785379415,-3.68822563909276,0.000225823351224689,258280,1,"APOB","Body",-0.0312185572862472
"chr10",13570454,13570521,2,-21.3450208966579,5.79850994096639,-21.3450208966579,5.79850994096639,-3.68112172160913,0.000232210108664306,258280,1,"","",-0.00630079380041755
"chr19",11199944,11199965,2,10.8104339683586,2.94212726995998,10.8104339683586,2.94212726995998,3.67435973240738,0.000238446592090025,258280,1,"LDLR","TSS200",-0.00678591761951319
"chr18",19780644,19780728,2,-15.2750352007945,4.15865461889956,-15.2750352007945,4.15865461889956,-3.67307136576695,0.000239652517284624,258280,1,"GATA6","Body",-0.0203774704395093
"chr19",47016623,47017048,3,-6.68276169835654,1.8208935502628,-6.68276169835654,1.8208935502628,-3.67004523542415,0.000242507549707981,258280,1,"","",-0.0291706956619746
"chr19",611107,611506,4,-7.57043788402099,2.06421007382055,-7.57043788402099,2.06421007382055,-3.66747453664405,0.000244957935718158,258280,1,"HCN2","Body",-0.00276214092908286
"chr2",173293627,173294093,2,-8.96635414854393,2.44567899799602,-8.96635414854393,2.44567899799602,-3.66620237402003,0.000246179132006668,258280,1,"ITGA6","Body",-0.0198593039934061
"chr5",140515675,140515961,3,-10.2469216458631,2.79599174699198,-10.2469216458631,2.79599174699198,-3.66486119169955,0.000247472765326617,258280,1,"PCDHB5","1stExon",-0.0220806735000497
"chr7",154862548,154863381,7,-6.30735758071546,1.72132197082409,-6.30735758071546,1.72132197082409,-3.66425206185905,0.000248062402820445,258280,1,"HTR5A","1stExon;Body;5'UTR",0.00373822656657645
"chr3",113160554,113160623,2,-14.6754338551395,4.01101763341692,-14.6754338551395,4.01101763341692,-3.6587806876924,0.000253418085197484,258280,1,"WDR52","TSS200;TSS1500",-0.00118709467711833
"chr6",169901471,169901503,2,5.05201729956512,1.38191867868358,5.05201729956512,1.38191867868358,3.655799272051,0.000256381913406725,258280,1,"WDR27","Body",-0.048934905464583
"chr17",43392165,43392332,2,-4.23198113863431,1.15811321456292,-4.23198113863431,1.15811321456292,-3.6542033070847,0.000257981790120627,258280,1,"MAP3K14","5'UTR",-0.0400891061371274
"chr8",134072526,134072611,2,-14.6330561998096,4.01772134584796,-14.6330561998096,4.01772134584796,-3.64212819660374,0.000270393351150417,258280,1,"SLA;TG","TSS200;Body;5'UTR;1stExon",-0.00314525697899504
"chr10",43522143,43522343,3,-7.91282249015765,2.17942317338972,-7.91282249015765,2.17942317338972,-3.63069576701372,0.000282658213558368,258280,1,"","",-0.0193902258013715
"chr10",134807444,134807902,2,-10.2993535399927,2.83861854720699,-10.2993535399927,2.83861854720699,-3.62829783879435,0.000285296022020267,258280,1,"","",-0.00589305899043241
"chr6",32812933,32813441,7,5.5864528114258,1.53973161860002,5.5864528114258,1.53973161860002,3.62819906010971,0.000285405175216419,258280,1,"PSMB8;TAP1","TSS1500;Body;3'UTR",0.0629972549368619
"chr3",184971652,184971699,2,-19.6592931026625,5.42319380012929,-19.6592931026625,5.42319380012929,-3.62503975096628,0.000288917008493204,258280,1,"EHHADH","5'UTR;Body;1stExon",-0.0110602177158717
"chr17",63624567,63624698,3,-5.1750218839395,1.42790936445301,-5.1750218839395,1.42790936445301,-3.62419493335413,0.000289862930016437,258280,1,"","",0.0161298332633202
"chr7",1518699,1519143,2,-13.5146848273665,3.73442153227417,-13.5146848273665,3.73442153227417,-3.6189500061972,0.00029580077096343,258280,1,"INTS1","Body",-0.0344003326501189
"chr21",26934576,26934885,3,-8.22779628002369,2.27680795752847,-8.22779628002369,2.27680795752847,-3.61374188491293,0.00030180952715343,258280,1,"MIR155HG","Body",-0.020983453336009
"chr17",73892982,73893202,4,-14.3291140809901,3.96601660378828,-14.3291140809901,3.96601660378828,-3.61297380028696,0.000302705299846936,258280,1,"TRIM65","1stExon;TSS200",-0.000641226195385444
"chr10",98129902,98130310,3,-7.7639445411813,2.15095287683773,-7.7639445411813,2.15095287683773,-3.60953725429616,0.000306743719757955,258280,1,"TLL2","Body",-0.016294599047812
"chr15",69754698,69754714,2,-10.4540670511414,2.89936373569267,-10.4540670511414,2.89936373569267,-3.60564179045437,0.000311382415333059,258280,1,"","",-0.0525358600585042
"chr6",31649469,31649728,8,-3.25469038759976,0.903121670188119,-3.25469038759976,0.903121670188119,-3.60382271297047,0.000313570984041509,258280,1,"LY6G5C","TSS1500",0.00601421821365833
"chr22",22090796,22090804,2,-8.5040082095706,2.36147016943488,-8.5040082095706,2.36147016943488,-3.60114996142665,0.000316812762445146,258280,1,"YPEL1","TSS1500",-0.0191258669523591
"chr7",27153605,27153636,2,18.1379870808965,5.03881349162032,18.1379870808965,5.03881349162032,3.59965438511675,0.000318640408373374,258280,1,"HOXA3","5'UTR;TSS200;1stExon",0.0489892783175141
"chr6",1604013,1604081,2,-13.8267782422782,3.84147472675831,-13.8267782422782,3.84147472675831,-3.59934119726624,0.000319024382423571,258280,1,"","",-0.0262492881297737
"chr19",43857717,43857861,2,-14.047744357331,3.90490966233202,-14.047744357331,3.90490966233202,-3.59745693807975,0.00032134367567892,258280,1,"CD177","1stExon;5'UTR;TSS200",-0.0247101940307117
"chr7",156741534,156741538,2,-11.5554036536442,3.2223257004446,-11.5554036536442,3.2223257004446,-3.58604459259034,0.000335731573639581,258280,1,"NOM1","TSS1500",0.00694735515315342
"chr12",66583048,66583431,3,-7.62143118013338,2.12575250804068,-7.62143118013338,2.12575250804068,-3.5852862227871,0.00033670872067373,258280,1,"IRAK3","Body;1stExon;5'UTR",0.00261589813902469
"chr12",124773870,124773995,2,-12.6163468174664,3.51894927704342,-12.6163468174664,3.51894927704342,-3.5852596397941,0.000336743020647216,258280,1,"FAM101A","5'UTR;1stExon",-0.00428557363216105
"chr6",33283189,33283314,2,-11.0625134733323,3.08778300790433,-11.0625134733323,3.08778300790433,-3.58267191865932,0.000340097643986018,258280,1,"ZBTB22;TAPBP","Body;TSS1500",-0.00330227435702662
"chr6",31795171,31795678,8,-19.6519806812599,5.49844215387545,-19.6519806812599,5.49844215387545,-3.5740997415802,0.000351434955952192,258280,1,"HSPA1B","TSS1500;1stExon;5'UTR",-0.0187132728315788
"chr6",31939758,31939816,2,-21.0354878108044,5.89013543093435,-21.0354878108044,5.89013543093435,-3.57130800428261,0.000355202884351344,258280,1,"DOM3Z;STK19","5'UTR;1stExon;Body",-0.00793724050452427
"chr19",12624466,12624565,2,-18.7288571037241,5.24729148364719,-18.7288571037241,5.24729148364719,-3.56924275354081,0.000358014570951837,258280,1,"ZNF709","1stExon;5'UTR",-0.0141351430639717
"chr10",80828357,80828702,3,17.9962078597794,5.04379442275856,17.9962078597794,5.04379442275856,3.56798995981618,0.000359730285054498,258280,1,"LOC283050;ZMIZ1","TSS1500;TSS200",0.0049330636761403
"chr2",241076543,241076560,3,-6.68054855775301,1.87242657070274,-6.68054855775301,1.87242657070274,-3.56785609768704,0.000359914064605845,258280,1,"MYEOV2","TSS1500",-0.0299871197900108
"chr14",24780167,24780404,2,-6.23920487048482,1.74923842724385,-6.23920487048482,1.74923842724385,-3.56681214710993,0.000361350321337017,258280,1,"LTB4R2;LTB4R;CIDEB","1stExon;Body;TSS1500;5'UTR",-0.0272752048426332
"chr17",79663039,79663509,2,14.0492910983277,3.94140616169091,14.0492910983277,3.94140616169091,3.56453776189876,0.000364497974947019,258280,1,"HGS","Body",0.00312636428042495
"chr5",140529499,140529738,4,-10.8875691208829,3.05904749996769,-10.8875691208829,3.05904749996769,-3.55913699313199,0.000372075424597835,258280,1,"PCDHB6","TSS200;TSS1500",-0.00695525478749588
"chr17",78865373,78865514,2,-7.32060042915204,2.05771630561187,-7.32060042915204,2.05771630561187,-3.55763348387096,0.000374210953093629,258280,1,"RPTOR","Body",0.0259568318203225
"chr2",233323840,233324053,3,-11.8485958743407,3.33298477356516,-11.8485958743407,3.33298477356516,-3.55495049611844,0.000378050260806614,258280,1,"ALPI","3'UTR;Body",-0.0314475549822465
"chr2",21266947,21266995,5,-5.39942740976737,1.52202142497528,-5.39942740976737,1.52202142497528,-3.54753705904966,0.000388851042444647,258280,1,"APOB","TSS200",-0.0299570627935131
"chr19",12991918,12992305,4,-11.7735072024781,3.32162907376187,-11.7735072024781,3.32162907376187,-3.54449787770678,0.000393361671490517,258280,1,"DNASE2","Body;5'UTR;1stExon",-0.0113344959037381
"chr19",51165207,51165632,4,-10.3593501864382,2.93691845989367,-10.3593501864382,2.93691845989367,-3.52728559812086,0.000419843632322608,258280,1,"SHANK1","3'UTR;Body",0.000605009468845313
"chr13",112984840,112984976,2,-8.06912980186243,2.28974257544952,-8.06912980186243,2.28974257544952,-3.52403361337608,0.000425030327027172,258280,1,"","",-0.0446076694071951
"chr11",85646010,85646125,2,-6.46528908422777,1.83753377215564,-6.46528908422777,1.83753377215564,-3.51846000448918,0.000434059239232295,258280,1,"","",-0.0141886797177325
"chr17",1553202,1553453,4,-6.21825673307784,1.76823689051225,-6.21825673307784,1.76823689051225,-3.51664234947413,0.000437042239417713,258280,1,"RILP","5'UTR;1stExon;TSS200",-0.0176372158206938
"chr5",176757703,176758052,2,-15.2866828958579,4.34876560050668,-15.2866828958579,4.34876560050668,-3.51517747796682,0.000439460192169478,258280,1,"","",-0.0151993579207244
"chr7",1120247,1120465,2,-6.88471429132788,1.96005252080204,-6.88471429132788,1.96005252080204,-3.51251520980199,0.000443886596832893,258280,1,"C7orf50","Body",-0.00834458590402298
"chr10",86300812,86300952,2,-13.1241990341686,3.73947948854762,-13.1241990341686,3.73947948854762,-3.50963257703704,0.000448726292968494,258280,1,"","",-0.0161831576772448
"chr15",96890598,96891026,4,-8.75381844365134,2.4945940101142,-8.75381844365134,2.4945940101142,-3.50911547456598,0.000449599656673334,258280,1,"","",-0.0149624374287846
"chr8",134203379,134203435,2,-7.18025068688813,2.04841539785961,-7.18025068688813,2.04841539785961,-3.50527080317341,0.000456143058356333,258280,1,"WISP1","1stExon;5'UTR",-0.0635291019782686
"chr10",124639157,124639260,4,-24.0342623961994,6.85909401857477,-24.0342623961994,6.85909401857477,-3.50399955608036,0.000458326121924121,258280,1,"LOC399815;FAM24B","Body;TSS200",0.0113899749523429
"chr14",100751514,100751572,2,-14.9046381279104,4.25406848131006,-14.9046381279104,4.25406848131006,-3.50361969803561,0.000458980326859536,258280,1,"","",-0.00849522572839169
"chr12",25348087,25348261,2,-17.0802813173179,4.87652333823072,-17.0802813173179,4.87652333823072,-3.50255297322435,0.000460822140119111,258280,1,"CASC1;LYRM5","1stExon;5'UTR;TSS200",-0.0112093198941215
"chr8",10907750,10907788,2,-8.27347914257616,2.3626982158622,-8.27347914257616,2.3626982158622,-3.50170795704308,0.000462286042687546,258280,1,"XKR6","Body",-0.0200319293427617
"chr19",51487109,51487478,8,-8.50030356995231,2.42862599400744,-8.50030356995231,2.42862599400744,-3.50004635992802,0.000465177249621489,258280,1,"KLK7","5'UTR;1stExon;TSS200;TSS1500",-0.0148435666319021
"chr12",101988604,101988756,2,10.9824482423093,3.13883611876676,10.9824482423093,3.13883611876676,3.49889189073824,0.000467195968584859,258280,1,"MYBPC1","5'UTR;1stExon;TSS200",0.0163090862424696
"chr16",30485383,30485597,3,-4.90749990647897,1.40402058627414,-4.90749990647897,1.40402058627414,-3.49531905333527,0.000473495382683225,258280,1,"ITGAL","Body",-0.0157291221364764
"chr12",133424655,133424709,2,15.2412761296406,4.36816308108725,15.2412761296406,4.36816308108725,3.48917287351986,0.000484517691951301,258280,1,"CHFR","Body",0.0106636176385969
"chr13",113784082,113784663,3,-12.3227011128841,3.53176271239794,-12.3227011128841,3.53176271239794,-3.48910788078326,0.000484635515618568,258280,1,"F10","Body",-0.0250666964296343
"chr2",233215546,233215939,2,-11.4192914455565,3.27344908458871,-11.4192914455565,3.27344908458871,-3.4884585495214,0.000485814139655663,258280,1,"","",-0.0374351820877133
"chr19",54485404,54485509,4,-5.28179156270034,1.51568839286048,-5.28179156270034,1.51568839286048,-3.48474764838193,0.000492601380374502,258280,1,"CACNG8;MIR935","Body;TSS200",-0.0176069074903851
"chr12",9217529,9217583,2,-27.0861313296431,7.81603168812004,-27.0861313296431,7.81603168812004,-3.46545822873424,0.000529328747011598,258280,1,"LOC144571","TSS200;TSS1500",-0.0604092380054894
"chr7",150885103,150885458,2,-9.64565331069904,2.78779663109082,-9.64565331069904,2.78779663109082,-3.45995586734203,0.000540263926678642,258280,1,"ASB10","TSS1500;TSS200",-0.00915804385582353
"chr19",1465962,1466162,2,-8.0904495020224,2.33918690829721,-8.0904495020224,2.33918690829721,-3.45865884992994,0.000542872043207625,258280,1,"APC2","Body",-0.0143810681126686
"chr22",38714272,38714285,2,-4.9843655697646,1.44236496393384,-4.9843655697646,1.44236496393384,-3.45568957538352,0.000548887058211544,258280,1,"CSNK1E","TSS200;TSS1500",-0.0168177156381459
"chr6",158981802,158982078,3,-16.1021457356012,4.66194023268279,-16.1021457356012,4.66194023268279,-3.4539579942952,0.000552423413140049,258280,1,"TMEM181","Body",-0.000832228843205972
"chr6",169978311,169978387,2,-12.184904343385,3.53411186264629,-12.184904343385,3.53411186264629,-3.44779815041314,0.000565176238842924,258280,1,"WDR27","Body",-0.0343857324558028
"chr7",157701024,157701262,2,-5.4981249121845,1.59737613083111,-5.4981249121845,1.59737613083111,-3.4419726237701,0.000577488689931223,258280,1,"PTPRN2","Body",-0.00493130914092652
"chr7",101768610,101768676,2,-7.00322760905567,2.03791067034167,-7.00322760905567,2.03791067034167,-3.43647428269343,0.00058933830057353,258280,1,"CUX1","Body",0.0253707043248352
"chr12",131303247,131303621,4,-12.1653914926343,3.54300116182413,-12.1653914926343,3.54300116182413,-3.43364027754675,0.000595533961762742,258280,1,"STX2","Body",-0.0111473839897224
"chr11",64739336,64739484,4,-9.96497943861767,2.90336372280466,-9.96497943861767,2.90336372280466,-3.43221876072471,0.000598664443113048,258280,1,"","",-0.0177962355901927
"chr12",6949114,6949119,2,-10.1885984128564,2.97359896196583,-10.1885984128564,2.97359896196583,-3.42635255902859,0.000611745781184367,258280,1,"GNB3","TSS1500",0.00572719635715357
"chr8",19615134,19615514,4,-8.15408486868635,2.38513064653731,-8.15408486868635,2.38513064653731,-3.41871623700123,0.000629173033081803,258280,1,"","",-0.0186155537022799
"chr2",87017953,87018054,2,-7.3214575993444,2.14648697009123,-7.3214575993444,2.14648697009123,-3.41090241932995,0.000647482593236827,258280,1,"CD8A","5'UTR;1stExon;Body",-0.016702127255563
"chr1",3590920,3591248,2,-7.28682723285974,2.13885308349604,-7.28682723285974,2.13885308349604,-3.40688534854818,0.000657087223363397,258280,1,"TP73","5'UTR",-0.0161174573218509
"chr17",43213141,43213270,2,-15.114711485464,4.44161823353704,-15.114711485464,4.44161823353704,-3.4029740267496,0.000666566167792,258280,1,"ACBD4","5'UTR;1stExon",-0.0404451170547844
"chr11",18415742,18415927,5,-17.1935095317421,5.06239813193311,-17.1935095317421,5.06239813193311,-3.39631713738339,0.0006829917611906,258280,1,"LDHA","TSS200",0.00360302656716722
"chr6",44186914,44187052,4,-11.2732466676454,3.32152886314264,-11.2732466676454,3.32152886314264,-3.39399328807257,0.000688813807690607,258280,1,"SLC29A1","TSS1500;TSS200",-0.016909349588313
"chr16",2069785,2069822,2,-5.49636655466865,1.62086189379999,-5.49636655466865,1.62086189379999,-3.39101472845588,0.000696343588418826,258280,1,"NPW","1stExon;5'UTR",-0.0260377403145706
"chr10",134300380,134300809,2,-27.2873312518838,8.0542987891721,-27.2873312518838,8.0542987891721,-3.38792140273811,0.000704244420023773,258280,1,"","",-0.00665007612375917
"chr13",114834683,114834922,2,-7.92420056119491,2.34040133804508,-7.92420056119491,2.34040133804508,-3.38582978584944,0.000709633852499195,258280,1,"RASA3","Body",-0.0262874108276303
"chr1",201252453,201252472,2,-25.0808228374533,7.4115698114447,-25.0808228374533,7.4115698114447,-3.38400952504344,0.000714355248996904,258280,1,"PKP1","TSS200",-0.0117884978973471
"chr4",24801425,24801801,2,-9.11011987492638,2.69514626357225,-9.11011987492638,2.69514626357225,-3.38019498164506,0.000724344238140517,258280,1,"SOD3","Body",-0.00607778940187184
"chr7",2049947,2050386,5,-6.2420847738835,1.85245072000659,-6.2420847738835,1.85245072000659,-3.36963607531827,0.000752675177898517,258280,1,"MAD1L1","Body",-0.00152154090619376
"chr11",3829219,3829780,8,8.00111640232948,2.37468352204573,8.00111640232948,2.37468352204573,3.36934009439571,0.000753483963599744,258280,1,"PGAP2","Body;TSS1500;TSS200;5'UTR;1stExon",0.00905363580331403
"chr5",851101,851458,6,-5.5432334939603,1.64781553094859,-5.5432334939603,1.64781553094859,-3.36398910548515,0.000768245757923081,258280,1,"ZDHHC11","TSS200;TSS1500",-0.00805723973469349
"chr10",75401245,75401258,2,-8.82127458839953,2.62590725696383,-8.82127458839953,2.62590725696383,-3.35932450203858,0.000781332607232245,258280,1,"MYOZ1","1stExon;5'UTR",0.00781362163652449
"chr3",136751559,136751656,2,-28.5649212439795,8.50700269452839,-28.5649212439795,8.50700269452839,-3.35781264796732,0.000785618420071911,258280,1,"","",-0.0372618264887212
"chr6",71999105,71999108,2,-19.5769344674323,5.83223223704964,-19.5769344674323,5.83223223704964,-3.35667951338916,0.000788844931847673,258280,1,"OGFRL1","Body",0.00152786279383194
"chr15",27111911,27111949,2,-10.7042063216766,3.19242463436779,-10.7042063216766,3.19242463436779,-3.35300204316221,0.00079940116450374,258280,1,"GABRA5","5'UTR;TSS1500;1stExon",-0.0176695330483505
"chr6",1410489,1410497,2,-14.8621498781928,4.43437617545314,-14.8621498781928,4.43437617545314,-3.35157625112265,0.000803529073601478,258280,1,"","",-0.0219804327674066
"chr7",112120734,112120828,4,8.6554461931297,2.58441727454269,8.6554461931297,2.58441727454269,3.34909005538251,0.000810774382187137,258280,1,"C7orf53","TSS200;TSS1500",0.00847060324354787
"chr12",122458893,122458940,2,-9.89961567695772,2.9571658668948,-9.89961567695772,2.9571658668948,-3.34767007416899,0.000814939663838808,258280,1,"BCL7A","TSS1500",-0.00697471577004005
"chr19",37894346,37894762,3,-9.29117502909339,2.78409272101194,-9.29117502909339,2.78409272101194,-3.33723620588193,0.000846160030234286,258280,1,"","",-0.0138133410841899
"chr16",86860774,86861247,2,-5.61033538796328,1.68226396075443,-5.61033538796328,1.68226396075443,-3.33499113031421,0.00085302120058033,258280,1,"","",-0.0236375836197394
"chr5",140344290,140344483,2,18.8914208393928,5.66556279878525,18.8914208393928,5.66556279878525,3.33442969574767,0.000854745045552641,258280,1,"PCDHA7;PCDHAC2;PCDHA12;PCDHA6;PCDHA10","Body;TSS1500",0.00921780666725219
"chr19",7686071,7686181,2,-12.4278501428078,3.73386000062057,-12.4278501428078,3.73386000062057,-3.32841888574886,0.000873404346659229,258280,1,"XAB2","Body",-0.0168209379531592
"chr13",113097259,113097633,2,-11.2667243767746,3.38512125626439,-11.2667243767746,3.38512125626439,-3.32830747374995,0.000873753739963948,258280,1,"","",-0.0322628389638044
"chr6",30139542,30139641,6,-13.3639496910755,4.02171944042323,-13.3639496910755,4.02171944042323,-3.32294430008006,0.000890726982156839,258280,1,"TRIM15","Body",-0.00412409110549593
"chr7",95433460,95433546,2,9.70506304489052,2.92269912603066,9.70506304489052,2.92269912603066,3.32058232010732,0.000898298630219478,258280,1,"DYNC1I1","5'UTR",0.0155251722713816
"chr20",57607451,57607571,2,-29.1515663656228,8.77977610679762,-29.1515663656228,8.77977610679762,-3.32030862871921,0.000899179831470158,258280,1,"ATP5E","TSS200",-0.00591882440102085
"chr5",76115868,76115974,2,-4.78871611140592,1.44666392174851,-4.78871611140592,1.44666392174851,-3.31017870800155,0.000932364230090158,258280,1,"F2RL1","Body",-0.038403270178848
"chr6",17016226,17016484,3,-8.97878256077393,2.71703942669406,-8.97878256077393,2.71703942669406,-3.30461990082301,0.000951052857750218,258280,1,"","",-0.0241667623078624
"chr6",29945155,29945409,2,-13.259360458315,4.01249096271942,-13.259360458315,4.01249096271942,-3.30452095257272,0.000951388641740458,258280,1,"HCG9","Body",0.00435148056761422
"chr17",18057079,18057145,2,12.4108568781422,3.76199892634484,12.4108568781422,3.76199892634484,3.29900595963238,0.000970278513396472,258280,1,"MYO15A","Body",0.0438298389899328
"chr7",63391463,63391680,2,-9.01573359786776,2.73332343255862,-9.01573359786776,2.73332343255862,-3.29845106893489,0.000972198225102283,258280,1,"","",-0.00052189462158081
"chr6",31870891,31870970,2,-7.8686985580758,2.38617696924354,-7.8686985580758,2.38617696924354,-3.2976173433483,0.000975089213461104,258280,1,"ZBTB12","TSS1500",0.00179443509842869
"chr6",170571686,170571794,5,3.93711621296024,1.19583797684385,3.93711621296024,1.19583797684385,3.29234920549303,0.00099354162165361,258280,1,"LOC154449","TSS200",-0.0395886199639182
"chr12",132970474,132970724,2,-7.9978907454785,2.43001903401687,-7.9978907454785,2.43001903401687,-3.29128728356412,0.000997300088489529,258280,1,"","",-0.00751610804315117
"chr19",3178759,3178955,3,-9.10107050133494,2.76754172626409,-9.10107050133494,2.76754172626409,-3.28850344512077,0.00100721551774522,258280,1,"S1PR4","1stExon;TSS200",-0.0332534616734239
"chr22",50585197,50585229,3,-5.93237799241538,1.80431974359802,-5.93237799241538,1.80431974359802,-3.28787511939848,0.00100946606436504,258280,1,"MOV10L1","Body;TSS1500",-0.0332421937935855
"chr1",228396009,228396098,2,-10.0642200262544,3.06122144498619,-10.0642200262544,3.06122144498619,-3.28764847859604,0.001010278991532,258280,1,"OBSCN","5'UTR",-0.0102062890188334
"chr8",142179908,142180109,2,-4.22772421526705,1.28888930625965,-4.22772421526705,1.28888930625965,-3.28012979449406,0.00103759339540072,258280,1,"DENND3","Body",-0.00237862876466899
"chr2",18059103,18059130,3,-7.94117295644258,2.42535201289581,-7.94117295644258,2.42535201289581,-3.27423520965973,0.00105948382542455,258280,1,"KCNS3","TSS1500",-0.00918789887161334
"chr5",140552105,140552347,3,-8.50149797997586,2.60025383368383,-8.50149797997586,2.60025383368383,-3.26948772071672,0.00107742413569626,258280,1,"PCDHB7","TSS200;1stExon;5'UTR",-0.00655644557731107
"chr20",32255988,32256071,2,-11.0944243927953,3.3942522943064,-11.0944243927953,3.3942522943064,-3.26859155738228,0.0010808420194699,258280,1,"NECAB3;C20orf134","Body;1stExon;3'UTR",-0.00419793250368772
"chr15",83477712,83477965,3,9.71536249499762,2.98240707617836,9.71536249499762,2.98240707617836,3.25755748522661,0.00112375494847875,258280,1,"WHAMM","TSS200;TSS1500",0.00866866223372091
"chr19",39993313,39993390,3,-7.6303392465732,2.34385296555752,-7.6303392465732,2.34385296555752,-3.25546839272753,0.00113205496224011,258280,1,"DLL3","Body",-0.00733027764257549
"chr5",1473589,1473705,2,-7.52275427302068,2.31350592343618,-7.52275427302068,2.31350592343618,-3.25166847286363,0.00114729758904765,258280,1,"LPCAT1","Body",0.00167840989755275
"chr6",30881728,30881808,2,-33.1266359351161,10.1981736902139,-33.1266359351161,10.1981736902139,-3.2482910118411,0.00116100461519646,258280,1,"VARS2;GTF2H4","TSS1500;Body;3'UTR;TSS200",-0.00379048025295668
"chr19",15121204,15121333,3,-8.48661965378208,2.61724695156436,-8.48661965378208,2.61724695156436,-3.24257504577836,0.00118454747200735,258280,1,"CCDC105","TSS1500",-0.00241663622291429
"chr2",43188839,43188851,2,5.49860618091246,1.69841773662722,5.49860618091246,1.69841773662722,3.23748749340771,0.00120587225037168,258280,1,"","",-0.0307956702669838
"chr17",7832943,7833237,3,14.4930387675988,4.47719525033489,14.4930387675988,4.47719525033489,3.23707990320831,0.00120759594167487,258280,1,"KCNAB3","TSS200;TSS1500",0.0199256707715713
"chr6",46620708,46620788,2,-24.5040021725489,7.57315978210662,-24.5040021725489,7.57315978210662,-3.23563781533376,0.00121371279248537,258280,1,"SLC25A27;CYP39A1","5'UTR;TSS200;1stExon;TSS1500",0.00170505310091556
"chr1",12679132,12679306,3,-6.76295301844967,2.09120974704793,-6.76295301844967,2.09120974704793,-3.23399076921702,0.00122073401039625,258280,1,"DHRS3","TSS1500",-0.0039124272667726
"chr13",114830277,114830702,3,-6.10219088434436,1.8868963711444,-6.10219088434436,1.8868963711444,-3.23398305156706,0.00122076699820847,258280,1,"RASA3","Body",-0.0263466761455109
"chr5",2112109,2112561,6,7.41249441851584,2.29928586474895,7.41249441851584,2.29928586474895,3.22382463710104,0.00126490834047721,258280,1,"","",0.0319884464709487
"chr11",1403751,1404215,3,-14.6599151611041,4.5475049701852,-14.6599151611041,4.5475049701852,-3.22372713327834,0.00126533907417801,258280,1,"","",-0.00471333335042619
"chr11",70048845,70048852,2,-8.93137226783343,2.77094436675427,-8.93137226783343,2.77094436675427,-3.22322323572853,0.00126756725524448,258280,1,"FADD","TSS1500",-0.0231955365841051
"chr6",106959592,106959601,2,-12.6414110878788,3.9245795474538,-12.6414110878788,3.9245795474538,-3.22108672662281,0.00127705496819182,258280,1,"AIM1","TSS200",-0.0069773989449211
