"chr","start","end","n","B","S","estimate","se","z","p.value","number.tests","p.adjust","Genes","Regions","Delta_Beta"
"chr1",227015456,227015727,2,-7.92898638465904,2.37501914136212,-7.92898638465904,2.37501914136212,-3.33849367635479,0.000842339475792883,294857,1,"","",-0.0249268589795078
"chr4",6247629,6247640,2,-14.996171177584,4.49317554646894,-14.996171177584,4.49317554646894,-3.33754402036863,0.000845223319173522,294857,1,"","",0.0125503606120985
"chr11",64135674,64135902,4,-14.4820491292259,4.35572079729347,-14.4820491292259,4.35572079729347,-3.32483412119176,0.000884711552041348,294857,1,"MIR1237;RPS6KA4","TSS1500;Body;TSS200",-0.00033081748832553
"chr10",130831109,130831162,2,-9.13025265811926,2.74658223779637,-9.13025265811926,2.74658223779637,-3.32422329558376,0.000886651720366783,294857,1,"","",-0.0150700501359439
"chr11",35160498,35160709,2,-16.9243475852977,5.09860167892326,-16.9243475852977,5.09860167892326,-3.31940964426777,0.000902079923238245,294857,1,"CD44","5'UTR;1stExon",-0.0188842178450756
"chr7",154684433,154684493,2,-15.3268323573296,4.61905610941182,-15.3268323573296,4.61905610941182,-3.3181741018689,0.000906079885305881,294857,1,"DPP6","3'UTR",-0.00963264284748344
"chr2",220196620,220197046,4,-6.2123314926852,1.88265035204138,-6.2123314926852,1.88265035204138,-3.29977974186714,0.000967607380239428,294857,1,"RESP18","Body",-0.0311812928189165
"chr10",38069720,38070165,4,-9.86197587775455,2.99075036138759,-9.86197587775455,2.99075036138759,-3.29749216286276,0.000975523970280183,294857,1,"","",-0.014350792054999
"chr16",1115517,1116106,3,-8.27295185681557,2.50930532680638,-8.27295185681557,2.50930532680638,-3.29690921564521,0.000977550934551325,294857,1,"LOC146336","Body",-0.0126971219614245
"chr20",43378669,43379437,4,-11.4690998840442,3.47990026219372,-11.4690998840442,3.47990026219372,-3.29581281643231,0.000981373790653626,294857,1,"KCNK15","Body",-0.0613423254564535
"chr2",97173735,97174206,6,-6.64904715580292,2.01813629619211,-6.64904715580292,2.01813629619211,-3.29464722890548,0.00098545306578205,294857,1,"NEURL3","TSS200;TSS1500;Body",-0.0113174907820889
"chr12",9217529,9217583,2,-26.9390406147766,8.19332991077213,-26.9390406147766,8.19332991077213,-3.28792333619554,0.00100929319594829,294857,1,"LOC144571","TSS200;TSS1500",-0.0601358724148483
"chr2",95663959,95663987,2,-8.46703476713616,2.58390719360262,-8.46703476713616,2.58390719360262,-3.27683393122605,0.00104978094374488,294857,1,"","",0.00986946611394186
"chr4",159131324,159131393,3,-10.1555406609191,3.10057603335389,-10.1555406609191,3.10057603335389,-3.27537223782699,0.00105522832346921,294857,1,"TMEM144","TSS200",-0.0152546331005243
"chr18",72201764,72201775,2,6.91776682648913,2.11406663914172,6.91776682648913,2.11406663914172,3.27225580235145,0.00106692995890343,294857,1,"CNDP1","1stExon;5'UTR",-0.0251967271330458
"chr4",1742463,1742776,2,-19.0155849858597,5.81996990282947,-19.0155849858597,5.81996990282947,-3.26729953991944,0.00108578730876797,294857,1,"TACC3","Body",-0.0252797894079855
"chr15",23807180,23807234,2,-9.45886357980093,2.89795905290961,-9.45886357980093,2.89795905290961,-3.26397419946429,0.00109861169276138,294857,1,"","",-0.010780598302768
"chr17",33759484,33759512,2,-10.8916458787853,3.33809787441494,-10.8916458787853,3.33809787441494,-3.26282999736615,0.00110305667272498,294857,1,"SLFN12","1stExon;5'UTR",-0.0519263343555323
"chr5",150326193,150326213,2,-23.3417011979738,7.16098268579734,-23.3417011979738,7.16098268579734,-3.25956676927433,0.00111582512766677,294857,1,"LOC134466","TSS200",5.48364489997497e-05
"chr2",241611931,241611991,2,-10.2508879532388,3.14525082089296,-10.2508879532388,3.14525082089296,-3.25916390678455,0.00111741090195245,294857,1,"","",-0.0403123746320885
"chr2",45228334,45228633,2,-20.4519259538918,6.29230574683807,-20.4519259538918,6.29230574683807,-3.250307085629,0.00115280452345935,294857,1,"","",-0.0140472463718884
"chr2",170624685,170624998,3,-5.80886732919401,1.78761826067899,-5.80886732919401,1.78761826067899,-3.24950100195756,0.00115607670960347,294857,1,"","",-0.0210699336046077
"chr2",20441905,20442131,4,-6.35912927626179,1.96356305892357,-6.35912927626179,1.96356305892357,-3.23856636401984,0.00120132069071796,294857,1,"","",-0.0151168774122009
"chr3",136537169,136537267,2,-9.2461360656234,2.85886459097386,-9.2461360656234,2.85886459097386,-3.23419867272334,0.00121984567117906,294857,1,"TMEM22","TSS1500",-0.0187730554556471
"chr8",27737078,27737223,2,-26.3764459972187,8.19425152862636,-26.3764459972187,8.19425152862636,-3.21889630859797,0.00128685010008819,294857,1,"SCARA5","Body",0.000953558404346022
"chr22",24891129,24891158,3,-7.18580634529663,2.23252023788869,-7.18580634529663,2.23252023788869,-3.21869706860634,0.00128774449549489,294857,1,"C22orf45;UPB1","TSS1500;TSS200",-0.0249049603331289
"chr11",281516,281888,3,-7.93615688395376,2.47185713493626,-7.93615688395376,2.47185713493626,-3.21060500292967,0.00132455866410165,294857,1,"NLRP6","Body",-0.0222946515704267
"chr6",26284866,26285358,3,-7.9641984543276,2.48214588240729,-7.9641984543276,2.48214588240729,-3.20859402776261,0.00133385686315618,294857,1,"HIST1H4H","1stExon;3'UTR",-0.00393455845804078
"chr12",104697220,104697224,2,-18.6947466506784,5.829832494094,-18.6947466506784,5.829832494094,-3.20673821582651,0.0013424910245224,294857,1,"TXNRD1;EID3","5'UTR;Body;TSS1500",-0.00292432840480018
"chr7",1103063,1103262,3,-8.01716840975498,2.50182145623653,-8.01716840975498,2.50182145623653,-3.204532597548,0.00135281970454802,294857,1,"C7orf50","Body",-0.014413364496764
"chr1",180923340,180923569,2,-33.5605505448712,10.4789218226772,-33.5605505448712,10.4789218226772,-3.20267209859736,0.00136158917098374,294857,1,"","",-0.000784745880998285
"chr18",77171832,77171872,2,-16.0062645427525,5.01846735931873,-16.0062645427525,5.01846735931873,-3.18947268094326,0.00142532610268635,294857,1,"NFATC1","Body;5'UTR",-0.0600721301904047
"chr7",95025611,95025740,3,-12.0731358231753,3.78767984639201,-12.0731358231753,3.78767984639201,-3.18747526528032,0.00143520732764728,294857,1,"PON3","TSS200;1stExon",-0.0135438705469753
"chr12",33590837,33591336,2,-7.83088252651202,2.4609334674221,-7.83088252651202,2.4609334674221,-3.18207811392606,0.00146222375304647,294857,1,"SYT10","Body",0.0123480622842739
"chr2",239695552,239695645,2,-5.67755518587526,1.78582069566081,-5.67755518587526,1.78582069566081,-3.17924145445878,0.00147661033218123,294857,1,"","",-0.00227281590850403
"chr10",75401245,75401380,4,-8.02492772671623,2.52466665926156,-8.02492772671623,2.52466665926156,-3.17860882634836,0.00147983654523835,294857,1,"MYOZ1","1stExon;5'UTR",0.00798165172141457
"chr2",177014966,177015044,2,-23.4971136719751,7.39787528102894,-23.4971136719751,7.39787528102894,-3.17619759449459,0.00149219274952838,294857,1,"HOXD4;MIR10B","TSS1500;Body;TSS200",0.0031961332496637
"chr11",94501303,94501367,2,-28.2060669163653,8.88584761694129,-28.2060669163653,8.88584761694129,-3.17426858216532,0.00150214621597705,294857,1,"AMOTL1","TSS200;TSS1500",-0.000608837658565755
"chr8",49783269,49783505,2,-10.6996615255507,3.37423819699806,-10.6996615255507,3.37423819699806,-3.17098583468999,0.00151922551269572,294857,1,"","",-0.00215217498069528
"chr17",80186273,80186275,2,-8.77078208863653,2.76859194819749,-8.77078208863653,2.76859194819749,-3.16795766683739,0.00153513872235507,294857,1,"SLC16A3","TSS200;TSS1500",-0.00811838570817239
"chr3",42978180,42978248,2,-8.76707479848765,2.76814350947258,-8.76707479848765,2.76814350947258,-3.1671316058892,0.0015395062974219,294857,1,"","",-0.0150356487458887
"chr6",133561898,133562101,6,-8.95585741785564,2.8278824114922,-8.95585741785564,2.8278824114922,-3.16698366999279,0.00154028967589427,294857,1,"EYA4","TSS1500",-0.00116742238865373
"chr6",31795181,31795241,3,-22.9788184123006,7.25801537923483,-22.9788184123006,7.25801537923483,-3.16599197048314,0.00154555059952816,294857,1,"HSPA1B","TSS1500",-0.0208564458446901
"chr15",96890051,96891026,6,-11.6787401460704,3.68967711126607,-11.6787401460704,3.68967711126607,-3.16524720019823,0.0015495124491987,294857,1,"","",-0.00682839353748429
"chr16",75150784,75150799,2,21.2847808747008,6.75671721864949,21.2847808747008,6.75671721864949,3.15016600309272,0.00163177715709622,294857,1,"LDHD","TSS200",0.0215172725342449
"chr5",140613740,140613820,2,-6.78953463247751,2.15661520885387,-6.78953463247751,2.15661520885387,-3.14823646082223,0.00164258761423503,294857,1,"PCDHB18","TSS200",-0.0281159028467997
"chr1",9086460,9086621,2,-23.1020332447201,7.34738876554348,-23.1020332447201,7.34738876554348,-3.14425083276661,0.00166512645728595,294857,1,"SLC2A7","TSS200;TSS1500",-0.00387506400214677
"chr5",178547863,178548229,2,-11.9438237593147,3.80193536967553,-11.9438237593147,3.80193536967553,-3.14151151925922,0.00168078196840269,294857,1,"ADAMTS2","Body",-0.0981973357232999
"chr10",46168377,46168396,2,-12.6760979128374,4.03789962638631,-12.6760979128374,4.03789962638631,-3.13928009255193,0.00169363479834448,294857,1,"ANUBL1","TSS200",0.0100779130465788
"chr17",79465866,79466160,3,-12.2401161526923,3.90140745266802,-12.2401161526923,3.90140745266802,-3.13735909442674,0.00170477193600916,294857,1,"","",-0.0210674673428767
"chr4",7648540,7648627,2,-15.1542531355139,4.83074742151108,-15.1542531355139,4.83074742151108,-3.13704108561602,0.00170662210239113,294857,1,"SORCS2","Body",-0.0113114191533548
"chr5",140710237,140710509,2,-8.60665704510777,2.74409746965912,-8.60665704510777,2.74409746965912,-3.13642541501155,0.00171020930661957,294857,1,"PCDHGA1","1stExon;TSS200",-0.0175897589298152
"chr16",84828829,84829007,3,-6.02939192731744,1.92388212490607,-6.02939192731744,1.92388212490607,-3.13397159278238,0.00172457550646442,294857,1,"","",-0.00398763322674474
"chr2",241262337,241262389,2,-7.43110728844551,2.37641317681197,-7.43110728844551,2.37641317681197,-3.12702663028261,0.00176583931645775,294857,1,"","",-0.0210504746729596
"chr6",29626990,29627142,3,11.0319593248842,3.53180982494038,11.0319593248842,3.53180982494038,3.12359947780327,0.00178653462656334,294857,1,"MOG","Body",-0.0203352128103449
"chr1",1109486,1109983,4,-8.84209882623674,2.84230949292327,-8.84209882623674,2.84230949292327,-3.1108853023401,0.00186527374811898,294857,1,"TTLL10","5'UTR",-0.0245058853624551
"chr15",90319420,90319432,2,-8.08404886553281,2.6008262562786,-8.08404886553281,2.6008262562786,-3.10826178642932,0.00188191289171481,294857,1,"MESP2","TSS200",-0.0145990398840976
"chr18",77905119,77905391,4,-6.4288002938418,2.07107670242251,-6.4288002938418,2.07107670242251,-3.10408604679977,0.00190867811774707,294857,1,"LOC100130522","TSS1500",-0.0257989309994611
"chr6",32120623,32120625,2,8.54192602643771,2.75257245537443,8.54192602643771,2.75257245537443,3.10325201785679,0.00191406569757201,294857,1,"PPT2;PRRT1","TSS1500",0.0443592754466589
"chr2",3418480,3418831,4,-10.6601047187067,3.44089856210854,-10.6601047187067,3.44089856210854,-3.09805840721275,0.00194793033688659,294857,1,"TTC15","Body",-0.00864684144372571
"chr11",36317592,36317889,2,9.40438549054972,3.03654023160533,9.40438549054972,3.03654023160533,3.09707258038795,0.00195442014981891,294857,1,"PRR5L","TSS200;5'UTR;1stExon",-0.0576464122965131
"chr6",32037290,32037426,3,-16.0966077080355,5.20678074204408,-16.0966077080355,5.20678074204408,-3.09147023957769,0.00199167946079245,294857,1,"TNXB","Body",-0.00785107705710727
"chr5",530963,531305,3,-13.7677102931345,4.45958113482238,-13.7677102931345,4.45958113482238,-3.08722049827284,0.0020203767040158,294857,1,"","",-0.0256541901053753
"chr4",1093647,1093714,2,-17.0625677817854,5.53224814430913,-17.0625677817854,5.53224814430913,-3.08420145602782,0.00204099338880228,294857,1,"RNF212","Body",-0.000499349475757249
"chr2",176993841,176994142,2,-35.6572365410864,11.5920599226835,-35.6572365410864,11.5920599226835,-3.07600519484133,0.00209794189913301,294857,1,"HOXD8","TSS1500",0.000918835018681226
"chr22",46659317,46659381,2,-13.9249070099873,4.52999602181464,-13.9249070099873,4.52999602181464,-3.07393360676931,0.00211256441506684,294857,1,"PKDREJ","TSS200",-0.00218431244339573
"chr6",33129765,33129850,2,-10.2970774514091,3.3599878048918,-10.2970774514091,3.3599878048918,-3.06461750736641,0.00217948537201204,294857,1,"","",-0.00731198397386529
"chr11",34460336,34460386,3,-17.7581516462153,5.80284671575444,-17.7581516462153,5.80284671575444,-3.0602482740071,0.00221153580031529,294857,1,"CAT","TSS200",-0.00763948424385057
"chr6",2634100,2634373,2,-11.3859827631701,3.72070566059579,-11.3859827631701,3.72070566059579,-3.06016756008237,0.00221213191840856,294857,1,"C6orf195","5'UTR",0.00206772232345266
"chr7",130132419,130132422,2,-3.81677825101843,1.24871838932842,-3.81677825101843,1.24871838932842,-3.05655645310961,0.00223895314871271,294857,1,"MEST;MESTIT1","5'UTR;TSS1500;Body",-0.0118039984782196
"chr19",43857861,43857874,2,-10.5841856665262,3.46283167447225,-10.5841856665262,3.46283167447225,-3.05651173995895,0.00223928711205785,294857,1,"CD177","1stExon;5'UTR",-0.0100277514090605
"chr12",51442167,51442472,2,-5.82759145453372,1.90687515880171,-5.82759145453372,1.90687515880171,-3.0560949035572,0.00224240266776455,294857,1,"LETMD1","1stExon;5'UTR;Body",-0.0188085551893673
"chr1",1290092,1290554,3,-10.7974054432552,3.5340352653721,-10.7974054432552,3.5340352653721,-3.05526250658914,0.00224863613156693,294857,1,"MXRA8","Body",-0.0137273659868746
"chr2",174877357,174877566,3,-9.74166241223346,3.18928726001378,-9.74166241223346,3.18928726001378,-3.05449513261824,0.00225439672680456,294857,1,"","",-0.0174084709779365
"chr11",6518347,6518438,2,-9.13947698211397,2.99293416600461,-9.13947698211397,2.99293416600461,-3.05368460353226,0.00226049596355921,294857,1,"DNHD1","TSS200",0.00440497804889728
"chr2",231714466,231714995,5,-8.3202063696575,2.72700738319282,-8.3202063696575,2.72700738319282,-3.05103917977519,0.0022805081429107,294857,1,"","",-2.76185696446302e-05
"chr7",150104961,150105086,2,-21.4582451870852,7.04061258621407,-21.4582451870852,7.04061258621407,-3.04778098841878,0.0023053788057451,294857,1,"LOC728743","Body",-0.0145486380930441
"chr7",42971699,42971887,2,-33.475705223254,10.9917445786533,-33.475705223254,10.9917445786533,-3.04553157906035,0.00232269385618965,294857,1,"MRPL32;PSMA2","TSS1500;Body;TSS200",-0.00847373402313472
"chr11",2154432,2154952,4,-9.95603839588275,3.27049910984442,-9.95603839588275,3.27049910984442,-3.04419541528521,0.00233303541214703,294857,1,"INS-IGF2;IGF2","Body",-0.0390687935284327
"chr21",40759659,40759686,2,-20.5272708917411,6.75165969286559,-20.5272708917411,6.75165969286559,-3.04032961161121,0.00236319364844444,294857,1,"WRB","Body;TSS200",-0.0522855087847871
"chr10",44223817,44224014,3,-10.0983118780066,3.32347265420248,-10.0983118780066,3.32347265420248,-3.03848201225229,0.00237773299319588,294857,1,"","",-0.0369348196269951
"chr17",33759965,33760230,3,-11.4981606629594,3.78581580544966,-11.4981606629594,3.78581580544966,-3.03716854010907,0.0023881188757305,294857,1,"SLFN12","TSS1500",-0.0302129803583631
"chr10",49879704,49879854,2,-10.0209428602362,3.30284927220387,-10.0209428602362,3.30284927220387,-3.03402972232807,0.00241310654520126,294857,1,"","",-0.0234003394572125
"chr1",230468699,230468773,2,-8.1313959672922,2.68012131948389,-8.1313959672922,2.68012131948389,-3.03396562990591,0.00241361925967891,294857,1,"PGBD5","Body",0.0225165573917901
"chr7",154585834,154586335,3,-10.0822425630974,3.32547925120197,-10.0822425630974,3.32547925120197,-3.03181640945533,0.00243087002882868,294857,1,"DPP6","Body",-0.0272856558130213
"chr15",65369801,65369928,2,-6.74960520052535,2.22712869593671,-6.74960520052535,2.22712869593671,-3.03063097019929,0.0024404331988378,294857,1,"LOC390594","1stExon",0.00214357972469903
"chr11",112831728,112832152,5,-16.4536050918991,5.43792123510752,-16.4536050918991,5.43792123510752,-3.0257159639742,0.00248045194092082,294857,1,"NCAM1","TSS200;1stExon;5'UTR;TSS1500",0.000869637413588699
"chr2",17699688,17699980,2,-31.1725513458644,10.3134454860974,-31.1725513458644,10.3134454860974,-3.02251574295759,0.00250683043156267,294857,1,"RAD51AP2","1stExon;5'UTR;TSS1500",-0.00728127788432687
"chr5",140562034,140562218,2,-12.393463005765,4.11344499839622,-12.393463005765,4.11344499839622,-3.0129156973284,0.00258750785874112,294857,1,"PCDHB16","1stExon;5'UTR",0.00464359617571221
"chr4",1244017,1244360,5,-12.8143679378144,4.26010360035422,-12.8143679378144,4.26010360035422,-3.00799443862092,0.00262977950403009,294857,1,"CTBP1;C4orf42","TSS1500;TSS200;5'UTR;1stExon",-0.0231606335229234
"chr11",15962932,15963027,2,-11.103536127205,3.6988843266614,-11.103536127205,3.6988843266614,-3.00186087117437,0.00268334782963238,294857,1,"","",-0.0227193234910337
"chr5",134662888,134662980,2,-11.538967278889,3.85053074282193,-11.538967278889,3.85053074282193,-2.9967212443115,0.00272900130726192,294857,1,"","",-0.0138282414570483
"chr6",1604134,1604212,3,-8.68280491727671,2.92209089656315,-8.68280491727671,2.92209089656315,-2.9714356002714,0.00296411031837355,294857,1,"","",-0.0184904530484474
"chr1",182922705,182923115,2,-13.453735223272,4.53457569190674,-13.453735223272,4.53457569190674,-2.96692262680366,0.00300796644806612,294857,1,"C1orf14","TSS1500;TSS200",-0.00749914535048857
"chr11",94278595,94278603,2,-12.1498698000096,4.09747386664356,-12.1498698000096,4.09747386664356,-2.96520983304334,0.00302476539588544,294857,1,"FUT4","1stExon",0.00602839447046344
"chr1",36565772,36565856,2,-10.8615912468091,3.6651120544925,-10.8615912468091,3.6651120544925,-2.96350864184235,0.00304153521405594,294857,1,"COL8A2","1stExon;TSS200",-0.0133012490696287
"chr11",60414767,60414918,2,-9.58714405321879,3.24390795534552,-9.58714405321879,3.24390795534552,-2.95543035905827,0.00312233178157778,294857,1,"C11orf64","Body",-0.00111779990443456
"chr15",45314789,45314915,2,-27.8028062529281,9.4115151551038,-27.8028062529281,9.4115151551038,-2.95412649235876,0.00313555455940468,294857,1,"SORD","TSS1500",-0.00252494247680954
"chr2",231989800,231989824,2,10.6485601751449,3.6148850935889,10.6485601751449,3.6148850935889,2.94575343322264,0.00322169102426528,294857,1,"HTR2B;PSMD1","TSS200;Body;1stExon;5'UTR",0.0356809075050006
"chr6",30139991,30139996,2,-15.1427790484867,5.14791040020033,-15.1427790484867,5.14791040020033,-2.94153896849047,0.00326585748584686,294857,1,"TRIM15","Body",0.000804325682437823
"chr17",48258561,48258695,2,9.39207905527558,3.19447788314945,9.39207905527558,3.19447788314945,2.94009831929588,0.00328108115322435,294857,1,"","",-0.0283534910314839
"chr14",89493095,89493162,2,-23.4851823194398,7.99622069811655,-23.4851823194398,7.99622069811655,-2.93703528280199,0.00331366400827078,294857,1,"","",-0.000748632253224635
"chr4",135122993,135123103,2,-9.30733577585467,3.1693241339605,-9.30733577585467,3.1693241339605,-2.93669419171206,0.00331731051996109,294857,1,"PABPC4L","TSS200;TSS1500",-0.0121049687724751
"chr5",87984959,87985200,2,-16.0007808653284,5.44916753181188,-16.0007808653284,5.44916753181188,-2.93637161491492,0.00332076246265705,294857,1,"","",0.00264486683310867
"chr1",113286610,113286757,2,-19.0959316009806,6.50910702372502,-19.0959316009806,6.50910702372502,-2.9337252454719,0.00334920540858804,294857,1,"","",-0.0143418504532214
"chr8",48675723,48676092,6,-5.89458266589714,2.01065204907995,-5.89458266589714,2.01065204907995,-2.93167714851231,0.00337137026852285,294857,1,"","",-0.0325280186462842
"chr6",166263710,166263737,2,-10.1497801088945,3.46454761520673,-10.1497801088945,3.46454761520673,-2.92961195405273,0.00339385532480251,294857,1,"","",-0.0466213412956562
"chr1",43422920,43423072,2,-14.2739731678893,4.8725542003357,-14.2739731678893,4.8725542003357,-2.92946421548393,0.003395469067671,294857,1,"SLC2A1","Body",-0.00925624593369717
"chr6",1524166,1524494,3,-9.21695363451835,3.15050093509259,-9.21695363451835,3.15050093509259,-2.92555178506794,0.00343845943089284,294857,1,"","",-0.00715181540030844
"chr6",169978311,169978387,2,-10.8600874571439,3.71862524416271,-10.8600874571439,3.71862524416271,-2.92045762723509,0.00349517723616553,294857,1,"WDR27","Body",-0.0311983546285783
"chr16",82044738,82044788,2,-8.57341165267843,2.93921838724754,-8.57341165267843,2.93921838724754,-2.91690188448606,0.00353526960852798,294857,1,"SDR42E1","5'UTR",-0.0142685716092512
"chr10",131264846,131265071,4,-7.96328304321865,2.73250467726186,-7.96328304321865,2.73250467726186,-2.91427974835101,0.00356510276699227,294857,1,"MGMT","TSS1500",0.0031145412748116
"chr18",14747661,14748220,6,-7.5677367515794,2.60191137663549,-7.5677367515794,2.60191137663549,-2.90852979065151,0.00363132576852247,294857,1,"ANKRD30B","TSS200;TSS1500",-0.0297741809910033
"chr8",1404980,1405138,3,-7.16981164167376,2.46602618360721,-7.16981164167376,2.46602618360721,-2.90743532624866,0.00364405687251056,294857,1,"","",-0.0241040622885934
"chr3",169379840,169380078,2,-26.2940832406126,9.0479281008295,-26.2940832406126,9.0479281008295,-2.90608887997264,0.00365977477361401,294857,1,"MECOM","Body",0.00373006154747838
"chr6",166582393,166582464,2,-22.6852123513861,7.82464152507048,-22.6852123513861,7.82464152507048,-2.89920148785113,0.00374114395400889,294857,1,"T","TSS1500",-0.00383739195519506
"chr17",62398356,62398426,2,-11.940708641056,4.12387724599768,-11.940708641056,4.12387724599768,-2.89550535303755,0.00378548573378749,294857,1,"","",0.00198427671327986
"chr8",47015640,47015854,3,-5.24550748275123,1.81166621242907,-5.24550748275123,1.81166621242907,-2.89540504026848,0.00378669579536423,294857,1,"","",0.00848391453552568
"chr5",3605905,3605954,2,-18.1292669276576,6.26548604892634,-18.1292669276576,6.26548604892634,-2.89351325437301,0.00380958211760191,294857,1,"","",-0.012901836985636
"chr16",30572929,30573013,2,-8.34029353565566,2.89386041210145,-8.34029353565566,2.89386041210145,-2.88206490568048,0.00395078343023011,294857,1,"","",-0.0293287484693244
"chr7",55516751,55517045,3,-6.66312581341911,2.31551152550557,-6.66312581341911,2.31551152550557,-2.87760425289365,0.00400707481450835,294857,1,"","",-0.0223777894603243
"chr16",54228358,54228582,3,-8.23387206158756,2.86345839805385,-8.23387206158756,2.86345839805385,-2.87549910527204,0.00403389288901505,294857,1,"","",-0.0521002489869421
"chr2",88583557,88583785,2,-10.0973245366419,3.51692906013073,-10.0973245366419,3.51692906013073,-2.87106289720457,0.00409094117276907,294857,1,"","",-0.033163904121552
"chr19",43979464,43979614,2,34.0141641544873,11.8587330733776,34.0141641544873,11.8587330733776,2.86827976850645,0.00412710412616384,294857,1,"PHLDB3","3'UTR;Body",0.0112178548364329
"chr19",12817342,12817426,2,-14.769834580151,5.15295063644911,-14.769834580151,5.15295063644911,-2.86628683684207,0.00415317751228702,294857,1,"SNORD41;TNPO2","TSS200;Body",-0.0123508894263673
"chr16",86331580,86331661,2,-8.51810771437452,2.97183659005713,-8.51810771437452,2.97183659005713,-2.86627728552557,0.00415330283053646,294857,1,"","",-0.012053555991885
"chr11",7110083,7110194,3,-7.67634221809491,2.68236913218567,-7.67634221809491,2.68236913218567,-2.86177697393946,0.00421273234266803,294857,1,"RBMXL2","TSS200;5'UTR;1stExon",-0.0256700513406913
"chr5",132113386,132113601,2,-23.8381233352925,8.33767075178295,-23.8381233352925,8.33767075178295,-2.85908667360065,0.00424862683333933,294857,1,"SEPT8","5'UTR;TSS1500;1stExon;TSS200",0.00136736284273481
"chr7",27188465,27188770,2,-8.41298086304111,2.94409007573322,-8.41298086304111,2.94409007573322,-2.85758269843218,0.00426881381104579,294857,1,"HOXA6","TSS1500",-0.00298243329399547
"chr12",133481390,133481466,2,-13.9908589607293,4.89763692407182,-13.9908589607293,4.89763692407182,-2.85665499048417,0.00428130922671523,294857,1,"","",0.0126590243311431
"chr19",35940461,35940862,4,-14.992861528319,5.2506751997013,-14.992861528319,5.2506751997013,-2.85541591473262,0.00429805022789564,294857,1,"FFAR2","TSS200;1stExon",-0.0190438503193738
"chr5",178487465,178487481,2,-45.779860052673,16.0356713738068,-45.779860052673,16.0356713738068,-2.85487641804954,0.00430535783266328,294857,1,"ZNF354C","TSS200",0.00212316148223861
"chr17",62097951,62097953,2,-13.3450586386329,4.67870501474151,-13.3450586386329,4.67870501474151,-2.85229750466972,0.0043404456775984,294857,1,"ICAM2","5'UTR;1stExon",-0.0145675695066357
"chr11",61522178,61522498,2,9.34448789408898,3.27646470150729,9.34448789408898,3.27646470150729,2.85200322463116,0.00434446599014644,294857,1,"C11orf9;DKFZP434K028","Body;TSS1500",-0.0385076672832456
"chr5",1725411,1725823,2,-8.83678707498705,3.09896028031611,-8.83678707498705,3.09896028031611,-2.85153286123617,0.00435089887957773,294857,1,"","",-0.0537236007379578
"chr10",133484857,133484920,2,-10.9291726671311,3.83484522770418,-10.9291726671311,3.83484522770418,-2.84996447527403,0.00437241124085332,294857,1,"","",-0.035319272579978
"chr12",117484306,117484423,2,-17.8640723669437,6.28188629484456,-17.8640723669437,6.28188629484456,-2.84374334849144,0.00445869469289147,294857,1,"TESC","Body",-0.0121805654564836
"chr5",134823888,134823969,2,-7.85886385935941,2.76916981026678,-7.85886385935941,2.76916981026678,-2.83798553278403,0.00453992403138825,294857,1,"","",0.00810204556921854
"chr10",119293341,119293550,3,6.59742832481384,2.32781527594921,6.59742832481384,2.32781527594921,2.83417176310247,0.00459446298894701,294857,1,"EMX2OS","Body",0.014534485370832
"chr8",142179908,142180109,2,-4.03651845088192,1.42546524236756,-4.03651845088192,1.42546524236756,-2.83172001035792,0.00462983700929092,294857,1,"DENND3","Body",0.0034336993471176
"chr4",1076041,1076247,2,-7.01732902479503,2.47989999009835,-7.01732902479503,2.47989999009835,-2.82968226654847,0.00465942515777532,294857,1,"RNF212","Body",-0.0308938678285796
"chr15",100889701,100889719,2,-8.45543808794006,2.98862186638365,-8.45543808794006,2.98862186638365,-2.82920973812303,0.00466631070271073,294857,1,"FLJ42289","Body",-0.0110022610855359
"chr17",10632715,10632861,2,-5.50079130208637,1.94650833463644,-5.50079130208637,1.94650833463644,-2.82597880738783,0.0047136382505326,294857,1,"TMEM220","Body",0.00825669442146931
"chr7",73081771,73081893,2,-12.3483621537427,4.3781957620812,-12.3483621537427,4.3781957620812,-2.82042257239609,0.00479604460440096,294857,1,"VPS37D","TSS1500",-0.00711308941078766
"chr3",46506206,46506374,3,-5.23929339189022,1.85824463922633,-5.23929339189022,1.85824463922633,-2.8194852719024,0.00481007383101399,294857,1,"LTF","Body;5'UTR;1stExon",-0.0177933474716258
"chr18",19476870,19476959,2,-7.79024557913188,2.76841632255558,-7.79024557913188,2.76841632255558,-2.81397184219046,0.00489335143959232,294857,1,"","",-0.00476291936710505
"chr6",30711832,30711844,3,-12.447472837497,4.42734603161132,-12.447472837497,4.42734603161132,-2.81149762151453,0.00493114553262401,294857,1,"FLOT1;IER3","TSS1500;Body",-0.000130202175737582
"chr2",66673428,66673449,2,-8.19115670722746,2.91557646300505,-8.19115670722746,2.91557646300505,-2.8094467118811,0.00496267339434206,294857,1,"MEIS1","Body",-0.0252493459685721
"chr16",78601838,78601961,3,-5.91987010208387,2.10726192971142,-5.91987010208387,2.10726192971142,-2.80927112980898,0.00496538100471348,294857,1,"WWOX","Body",0.000777675575122279
"chr19",52452808,52453199,2,-7.58593598972681,2.70114434983725,-7.58593598972681,2.70114434983725,-2.80841562213581,0.00497859271216442,294857,1,"","",-0.0290221980821392
