"chr","start","end","n","B","S","estimate","se","z","p.value","number.tests","p.adjust","Genes","Regions","Delta_Beta"
"chr10",99258642,99258646,2,21.3582760993991,5.66961952215426,21.3582760993991,5.66961952215426,3.7671445175361,0.000165125422361047,266988,1,"MMS19;UBTD1","TSS1500;TSS200",0.013074576662673
"chr5",141061521,141061875,4,-5.19789006764595,1.38382362226876,-5.19789006764595,1.38382362226876,-3.75617960555124,0.000172526898240506,266988,1,"ARAP3","5'UTR;TSS200;1stExon",-0.0170179952183203
"chr1",109633088,109633189,2,-15.0724462876396,4.02136002891458,-15.0724462876396,4.02136002891458,-3.74809670839342,0.00017818155562534,266988,1,"TMEM167B","TSS1500",-0.00191950954068938
"chr16",20359815,20360298,5,-8.9341044441832,2.38599589587974,-8.9341044441832,2.38599589587974,-3.74439220939611,0.000180830988566758,266988,1,"UMOD","Body",-0.0321410152557105
"chr17",63624567,63624698,3,-5.22401298256076,1.39637530314194,-5.22401298256076,1.39637530314194,-3.74112387322116,0.000183199192606205,266988,1,"","",0.0161298332633202
"chr18",19780644,19780728,2,-15.2801217096155,4.09177881329802,-15.2801217096155,4.09177881329802,-3.73434694464815,0.000188202903119621,266988,1,"GATA6","Body",-0.0203774704395093
"chr5",146435656,146436093,3,8.54128098616902,2.28881670895402,8.54128098616902,2.28881670895402,3.73174529561712,0.000190157719749656,266988,1,"PPP2R2B","5'UTR;TSS1500;1stExon",0.0091957118814661
"chr2",21266568,21266727,2,-15.0911787604201,4.04523923075699,-15.0911787604201,4.04523923075699,-3.73060229557698,0.000191022562226086,266988,1,"APOB","Body",-0.0312185572862472
"chr6",169901471,169901503,2,5.05054983953131,1.35591807339764,5.05054983953131,1.35591807339764,3.72481932250944,0.000195455160278556,266988,1,"WDR27","Body",-0.048934905464583
"chr19",611107,611506,4,-7.57711812474456,2.03584120061565,-7.57711812474456,2.03584120061565,-3.72186107759938,0.000197759821409194,266988,1,"HCN2","Body",-0.00276214092908286
"chr12",99139571,99139867,4,-8.32431288056775,2.23901384365683,-8.32431288056775,2.23901384365683,-3.71784788385774,0.000200927190269774,266988,1,"ANKS1B","Body",0.00149824366757914
"chr12",9217769,9217859,2,-10.729178815076,2.88848912017511,-10.729178815076,2.88848912017511,-3.71446052544784,0.000203637653087399,266988,1,"LOC144571","TSS200;Body",-0.0765740044275165
"chr13",22615049,22615064,2,-24.419180329999,6.57501666433039,-24.419180329999,6.57501666433039,-3.71393436346308,0.000204061741463149,266988,1,"","",-0.0122594815302285
"chr19",11199944,11199965,2,10.8240486120787,2.91576570926206,10.8240486120787,2.91576570926206,3.71224909384715,0.000205425665555766,266988,1,"LDLR","TSS200",-0.00678591761951319
"chr7",100203506,100203651,2,-8.85234976856395,2.41140305803761,-8.85234976856395,2.41140305803761,-3.67103696707093,0.000241568394268427,266988,1,"PCOLCE","Body",-0.0110486252029039
"chr5",87985200,87985283,3,-10.3546957364809,2.82086859718434,-10.3546957364809,2.82086859718434,-3.67074728217274,0.000241842368278713,266988,1,"","",-9.93083383724706e-05
"chr15",101389354,101389733,4,-6.7461342083421,1.83997233613153,-6.7461342083421,1.83997233613153,-3.66643241089461,0.00024595788893631,266988,1,"","",-0.0764005573391733
"chr4",184961220,184961323,2,-8.40538229246433,2.29586232110538,-8.40538229246433,2.29586232110538,-3.66110032609334,0.000251134387879678,266988,1,"","",-0.017377378737111
"chr17",78865373,78865514,2,-7.35085644529316,2.00854493495755,-7.35085644529316,2.00854493495755,-3.65979188085654,0.00025242017562616,266988,1,"RPTOR","Body",0.0259568318203225
"chr21",26934576,26934885,3,-8.31731274765433,2.27538608499508,-8.31731274765433,2.27538608499508,-3.65534130779054,0.000256840045753548,266988,1,"MIR155HG","Body",-0.020983453336009
"chr12",66583048,66583431,3,-7.62278649047987,2.08696335336501,-7.62278649047987,2.08696335336501,-3.65257323670248,0.000259625516018437,266988,1,"IRAK3","Body;1stExon;5'UTR",0.00261589813902469
"chr17",43392165,43392332,2,-4.22948219011713,1.15986079534783,-4.22948219011713,1.15986079534783,-3.64654293608463,0.000265792083396781,266988,1,"MAP3K14","5'UTR",-0.0400891061371274
"chr8",134072526,134072611,2,-14.6240902774815,4.02050695155168,-14.6240902774815,4.02050695155168,-3.63737470266964,0.000275431103713451,266988,1,"SLA;TG","TSS200;Body;5'UTR;1stExon",-0.00314525697899504
"chr5",140515675,140515961,3,-10.2408434284291,2.8179281363927,-10.2408434284291,2.8179281363927,-3.63417480246271,0.000278871751410445,266988,1,"PCDHB5","1stExon",-0.0220806735000497
"chr3",113160554,113160623,2,-14.6348812191515,4.03006101690053,-14.6348812191515,4.03006101690053,-3.63142919121534,0.000281855994997833,266988,1,"WDR52","TSS200;TSS1500",-0.00118709467711833
"chr10",43522143,43522343,3,-7.91374299711035,2.17965133541263,-7.91374299711035,2.17965133541263,-3.63073803068241,0.000282611927576481,266988,1,"","",-0.0193902258013715
"chr2",173293627,173294093,2,-8.95175352126801,2.46608389337703,-8.95175352126801,2.46608389337703,-3.62994687460108,0.000283479558440282,266988,1,"ITGA6","Body",-0.0198593039934061
"chr3",184971652,184971699,2,-19.6332108160411,5.4113564861867,-19.6332108160411,5.4113564861867,-3.62814958987785,0.000285459855903288,266988,1,"EHHADH","5'UTR;Body;1stExon",-0.0110602177158717
"chr10",134807444,134807902,2,-10.2751290306839,2.83927209921162,-10.2751290306839,2.83927209921162,-3.61893072296136,0.00029582281044263,266988,1,"","",-0.00589305899043241
"chr2",241076543,241076560,3,-6.6386616697734,1.835994129152,-6.6386616697734,1.835994129152,-3.61584035829115,0.00029937483863078,266988,1,"MYEOV2","TSS1500",-0.0299871197900108
"chr17",73892982,73893202,4,-14.3396089294718,3.97367645763103,-14.3396089294718,3.97367645763103,-3.6086503474469,0.000307794118628559,266988,1,"TRIM65","1stExon;TSS200",-0.000641226195385444
"chr10",98129902,98130310,3,-7.75535134801077,2.15026787454707,-7.75535134801077,2.15026787454707,-3.60669079411529,0.000310126847869907,266988,1,"TLL2","Body",-0.016294599047812
"chr5",140529499,140529738,4,-10.9052474741521,3.02511645641477,-10.9052474741521,3.02511645641477,-3.6049017058591,0.000312271094704766,266988,1,"PCDHB6","TSS200;TSS1500",-0.00695525478749588
"chr7",1518699,1519143,2,-13.5145476699693,3.74941853867602,-13.5145476699693,3.74941853867602,-3.6044382697114,0.000312828788349368,266988,1,"INTS1","Body",-0.0344003326501189
"chr15",69754698,69754714,2,-10.438214675701,2.89840489952832,-10.438214675701,2.89840489952832,-3.60136524658777,0.000316550485952089,266988,1,"","",-0.0525358600585042
"chr6",1604013,1604081,2,-13.8264691132941,3.83928703079752,-13.8264691132941,3.83928703079752,-3.60131165041391,0.000316615761812754,266988,1,"","",-0.0262492881297737
"chr19",43857717,43857861,2,-14.0510336534611,3.90219208098765,-14.0510336534611,3.90219208098765,-3.60080522994264,0.000317233163845531,266988,1,"CD177","1stExon;5'UTR;TSS200",-0.0247101940307117
"chr6",31649469,31649728,8,-3.25127751269384,0.903527234394114,-3.25127751269384,0.903527234394114,-3.59842779379426,0.000320146706898528,266988,1,"LY6G5C","TSS1500",0.00601421821365833
"chr22",22090796,22090804,2,-8.50606972601625,2.36437984844305,-8.50606972601625,2.36437984844305,-3.59759018062073,0.000321179153211825,266988,1,"YPEL1","TSS1500",-0.0191258669523591
"chr6",33283189,33283314,2,-11.0363247770052,3.07823750514007,-11.0363247770052,3.07823750514007,-3.58527396231662,0.000336724539923851,266988,1,"ZBTB22;TAPBP","Body;TSS1500",-0.00330227435702662
"chr6",32812933,32813441,7,5.79118019510263,1.61583887257684,5.79118019510263,1.61583887257684,3.5840084635835,0.000338361113386693,266988,1,"PSMB8;TAP1","TSS1500;Body;3'UTR",0.0629972549368619
"chr7",156741534,156741538,2,-11.5468732700654,3.22371248393034,-11.5468732700654,3.22371248393034,-3.58185580371223,0.000341162092674504,266988,1,"NOM1","TSS1500",0.00694735515315342
"chr7",27153605,27153636,2,18.1749915516206,5.07909519444688,18.1749915516206,5.07909519444688,3.57839159452885,0.000345715206524469,266988,1,"HOXA3","5'UTR;TSS200;1stExon",0.0489892783175141
"chr19",12624466,12624565,2,-18.7360927119084,5.23841762517904,-18.7360927119084,5.23841762517904,-3.57667029483318,0.000347998642225893,266988,1,"ZNF709","1stExon;5'UTR",-0.0141351430639717
"chr17",1553202,1553484,5,-6.28135734770803,1.756904440719,-6.28135734770803,1.756904440719,-3.57524131769935,0.00034990499879012,266988,1,"RILP","5'UTR;1stExon;TSS200",-0.019257495587211
"chr11",67182488,67182672,2,3.04797420570215,0.852691151244657,3.04797420570215,0.852691151244657,3.57453481398638,0.000350851129080487,266988,1,"ATPGD1","TSS1500",-0.0418946478944153
"chr17",79663039,79663509,2,14.0518376560868,3.93245023750079,14.0518376560868,3.93245023750079,3.57330336238844,0.000352505977607611,266988,1,"HGS","Body",0.00312636428042495
"chr11",85646010,85646125,2,-6.45280664694826,1.81478288771141,-6.45280664694826,1.81478288771141,-3.55569070583741,0.00037698737233504,266988,1,"","",-0.0141886797177325
"chr14",24780167,24780404,2,-6.24160672689393,1.75564532177479,-6.24160672689393,1.75564532177479,-3.55516381895647,0.000377743657441648,266988,1,"LTB4R2;LTB4R;CIDEB","1stExon;Body;TSS1500;5'UTR",-0.0272752048426332
"chr12",124773870,124773995,2,-12.6089564857643,3.54911098622833,-12.6089564857643,3.54911098622833,-3.552708420416,0.00038128683862487,266988,1,"FAM101A","5'UTR;1stExon",-0.00428557363216105
"chr7",1120247,1120465,2,-6.89227768816316,1.94287369093663,-6.89227768816316,1.94287369093663,-3.54746565374535,0.000388956462526584,266988,1,"C7orf50","Body",-0.00834458590402298
"chr2",21266947,21266995,5,-5.39698396481889,1.52186086810705,-5.39698396481889,1.52186086810705,-3.54630576153252,0.000390672628203614,266988,1,"APOB","TSS200",-0.0299570627935131
"chr19",12991918,12992305,4,-11.7550009887628,3.31505453892949,-11.7550009887628,3.31505453892949,-3.54594497638604,0.000391207883617422,266988,1,"DNASE2","Body;5'UTR;1stExon",-0.0113344959037381
"chr15",96890598,96891026,4,-8.7596388806069,2.47255865759203,-8.7596388806069,2.47255865759203,-3.54274259731322,0.000395989011230923,266988,1,"","",-0.0149624374287846
"chr2",233323840,233324053,3,-11.840712584785,3.35129647590707,-11.840712584785,3.35129647590707,-3.53317370453778,0.000410602594073626,266988,1,"ALPI","3'UTR;Body",-0.0314475549822465
"chr10",80828357,80828702,3,17.8894142777244,5.06893947367191,17.8894142777244,5.06893947367191,3.52922230984254,0.000416782853870207,266988,1,"LOC283050;ZMIZ1","TSS1500;TSS200",0.0049330636761403
"chr13",112984840,112984976,2,-8.06707379299879,2.28956174841748,-8.06707379299879,2.28956174841748,-3.52341394529965,0.000426025417287108,266988,1,"","",-0.0446076694071951
"chr12",6949114,6949119,2,-10.3338297180672,2.9335468062185,-10.3338297180672,2.9335468062185,-3.52264013519798,0.000427271089937819,266988,1,"GNB3","TSS1500",0.00572719635715357
"chr2",233215546,233215939,2,-11.3475765591639,3.22587899201385,-11.3475765591639,3.22587899201385,-3.51766962965957,0.000435354000353455,266988,1,"","",-0.0374351820877133
"chr19",51487109,51487478,8,-8.5176574268184,2.42395501093716,-8.5176574268184,2.42395501093716,-3.51395029544104,0.000441495416185146,266988,1,"KLK7","5'UTR;1stExon;TSS200;TSS1500",-0.0148435666319021
"chr8",10907750,10907788,2,-8.27184185219655,2.35565468154333,-8.27184185219655,2.35565468154333,-3.51148320549987,0.000445613617986421,266988,1,"XKR6","Body",-0.0200319293427617
"chr14",100751514,100751572,2,-14.8323351403223,4.2283594884287,-14.8323351403223,4.2283594884287,-3.50782263923216,0.000451790145860419,266988,1,"","",-0.00849522572839169
"chr10",86300812,86300952,2,-13.1180373169589,3.74081325821088,-13.1180373169589,3.74081325821088,-3.50673407397856,0.000453642253577387,266988,1,"","",-0.0161831576772448
"chr12",133424655,133424709,2,15.2676826575911,4.35422937677265,15.2676826575911,4.35422937677265,3.5064029329818,0.000454207067818286,266988,1,"CHFR","Body",0.0106636176385969
"chr12",25348087,25348261,2,-17.0802082243876,4.87118507652637,-17.0802082243876,4.87118507652637,-3.50637636551627,0.000454252411330546,266988,1,"CASC1;LYRM5","1stExon;5'UTR;TSS200",-0.0112093198941215
"chr19",51165207,51165632,4,-10.3279009574881,2.94708628089207,-10.3279009574881,2.94708628089207,-3.50444472034999,0.000457560551673496,266988,1,"SHANK1","3'UTR;Body",0.000605009468845313
"chr5",176757703,176758052,2,-15.2881086152293,4.36661336466624,-15.2881086152293,4.36661336466624,-3.50113631285462,0.00046327881599338,266988,1,"","",-0.0151993579207244
"chr16",30485383,30485597,3,-4.90895089977812,1.40432051521701,-4.90895089977812,1.40432051521701,-3.49560577274594,0.000472986946707919,266988,1,"ITGAL","Body",-0.0157291221364764
"chr8",134203379,134203435,2,-7.19411448440711,2.05912713662477,-7.19411448440711,2.05912713662477,-3.49376896474658,0.000476252975734982,266988,1,"WISP1","1stExon;5'UTR",-0.0635291019782686
"chr13",113784082,113784663,3,-12.321651857661,3.5313414913112,-12.321651857661,3.5313414913112,-3.48922693768876,0.000484419700759896,266988,1,"F10","Body",-0.0250666964296343
"chr12",101988604,101988756,2,10.9779355870054,3.1470176664244,10.9779355870054,3.1470176664244,3.48836160156621,0.00048599034248894,266988,1,"MYBPC1","5'UTR;1stExon;TSS200",0.0163090862424696
"chr19",1465962,1466162,2,-8.07373087759483,2.32001175228156,-8.07373087759483,2.32001175228156,-3.48003878413759,0.000501341201227142,266988,1,"APC2","Body",-0.0143810681126686
"chr7",157701024,157701262,2,-5.50264325812174,1.58419477501019,-5.50264325812174,1.58419477501019,-3.47346383470198,0.000513786599674253,266988,1,"PTPRN2","Body",-0.00493130914092652
"chr19",54485404,54485509,4,-5.28380469555804,1.52181557670311,-5.28380469555804,1.52181557670311,-3.47204009240395,0.000516519191611715,266988,1,"CACNG8;MIR935","Body;TSS200",-0.0176069074903851
"chr12",9217529,9217583,2,-27.1547617572439,7.84489091138239,-27.1547617572439,7.84489091138239,-3.46145817245772,0.000537257599605808,266988,1,"LOC144571","TSS200;TSS1500",-0.0604092380054894
"chr6",158981802,158982078,3,-16.1123953994868,4.65560262943299,-16.1123953994868,4.65560262943299,-3.46086139259894,0.000538449970400705,266988,1,"TMEM181","Body",-0.000832228843205972
"chr6",169978311,169978387,2,-12.1820690922376,3.53380825025212,-12.1820690922376,3.53380825025212,-3.44729205139201,0.000566236120752891,266988,1,"WDR27","Body",-0.0343857324558028
"chr7",150885103,150885458,2,-9.65340469542343,2.80354418701525,-9.65340469542343,2.80354418701525,-3.44328608770771,0.000574691027729544,266988,1,"ASB10","TSS1500;TSS200",-0.00915804385582353
"chr7",101768610,101768676,2,-7.01411824425199,2.03849725617382,-7.01411824425199,2.03849725617382,-3.44082790546268,0.000579937262463177,266988,1,"CUX1","Body",0.0253707043248352
"chr5",851101,851458,6,-5.48220640895661,1.59445755710777,-5.48220640895661,1.59445755710777,-3.43828933201643,0.000585401843067406,266988,1,"ZDHHC11","TSS200;TSS1500",-0.00805723973469349
"chr12",131303247,131303621,4,-12.1625090110068,3.53870331610937,-12.1625090110068,3.53870331610937,-3.43699596279771,0.00058820437089561,266988,1,"STX2","Body",-0.0111473839897224
"chr11",64739336,64739484,4,-9.9748005080439,2.90276072379973,-9.9748005080439,2.90276072379973,-3.43631510040099,0.000589684705964206,266988,1,"","",-0.0177962355901927
"chr8",19615134,19615514,4,-8.1690536388735,2.38959382699239,-8.1690536388735,2.38959382699239,-3.41859505435504,0.000629453276787242,266988,1,"","",-0.0186155537022799
"chr11",18415742,18415927,5,-17.1793610362698,5.03631985659996,-17.1793610362698,5.03631985659996,-3.41109411741525,0.000647027532448274,266988,1,"LDHA","TSS200",0.00360302656716722
"chr2",87017953,87018054,2,-7.32158314670857,2.1473730138823,-7.32158314670857,2.1473730138823,-3.409553486691,0.000650693171381872,266988,1,"CD8A","5'UTR;1stExon;Body",-0.016702127255563
"chr8",74005537,74005697,2,-21.2053870696065,6.2267629800183,-21.2053870696065,6.2267629800183,-3.40552340560491,0.000660373525399792,266988,1,"C8orf84","TSS200",-0.0108774304117206
"chr6",44186914,44187052,4,-11.2569882748876,3.3071232196797,-11.2569882748876,3.3071232196797,-3.40386115881641,0.000664405154557526,266988,1,"SLC29A1","TSS1500;TSS200",-0.016909349588313
"chr6",71999105,71999108,2,-19.6385337276802,5.77511759303637,-19.6385337276802,5.77511759303637,-3.40054265758335,0.000672522418234419,266988,1,"OGFRL1","Body",0.00152786279383194
"chr1",3590920,3591248,2,-7.28141604642764,2.14300624461835,-7.28141604642764,2.14300624461835,-3.39775773622368,0.000679405565111775,266988,1,"TP73","5'UTR",-0.0161174573218509
"chr11",3829219,3829780,8,8.01330457883217,2.36250288325213,8.01330457883217,2.36250288325213,3.39187081448187,0.000694171611444838,266988,1,"PGAP2","Body;TSS1500;TSS200;5'UTR;1stExon",0.00905363580331403
"chr1",201252453,201252472,2,-25.1172836381853,7.42079016316461,-25.1172836381853,7.42079016316461,-3.38471821543516,0.000712513587390382,266988,1,"PKP1","TSS200",-0.0117884978973471
"chr4",24801425,24801801,2,-9.10792682069001,2.69171470481738,-9.10792682069001,2.69171470481738,-3.38368951374731,0.000715188305509034,266988,1,"SOD3","Body",-0.00607778940187184
"chr16",2069444,2069822,3,-5.50979274891426,1.62909907183803,-5.50979274891426,1.62909907183803,-3.38211029897515,0.00071931256657095,266988,1,"NPW","TSS200;1stExon;5'UTR",-0.0161954215731485
"chr6",31795171,31795241,4,-21.6457690269135,6.40832378078054,-21.6457690269135,6.40832378078054,-3.37775832922678,0.00073079275410995,266988,1,"HSPA1B","TSS1500",-0.0253400327488862
"chr17",43213141,43213270,2,-15.1126711728012,4.47822765745685,-15.1126711728012,4.47822765745685,-3.37469917315092,0.00073896420742001,266988,1,"ACBD4","5'UTR;1stExon",-0.0404451170547844
"chr10",134300380,134300809,2,-27.2059696584356,8.07194053617995,-27.2059696584356,8.07194053617995,-3.37043732377529,0.000750489761615854,266988,1,"","",-0.00665007612375917
"chr10",75401245,75401258,2,-8.82380852517037,2.62058157680887,-8.82380852517037,2.62058157680887,-3.36711843022085,0.00075958060735372,266988,1,"MYOZ1","1stExon;5'UTR",0.00781362163652449
"chr5",140344290,140344483,2,18.9292894609342,5.62572259926194,18.9292894609342,5.62572259926194,3.36477476927455,0.00076606165549839,266988,1,"PCDHA7;PCDHAC2;PCDHA12;PCDHA6;PCDHA10","Body;TSS1500",0.00921780666725219
"chr15",27111911,27111949,2,-10.6937323493972,3.18281925531871,-10.6937323493972,3.18281925531871,-3.35983022960768,0.000779903818790238,266988,1,"GABRA5","5'UTR;TSS1500;1stExon",-0.0176695330483505
"chr7",112120734,112120828,4,8.65884600788002,2.5772721473495,8.65884600788002,2.5772721473495,3.35969409237006,0.000780288196820516,266988,1,"C7orf53","TSS200;TSS1500",0.00847060324354787
"chr13",114834683,114834922,2,-7.9516719060613,2.37237621086202,-7.9516719060613,2.37237621086202,-3.35177526635711,0.000802951705440172,266988,1,"RASA3","Body",-0.0262874108276303
"chr7",2049947,2050386,5,-6.22505039043648,1.85842220903746,-6.22505039043648,1.85842220903746,-3.34964270237636,0.000809158629904946,266988,1,"MAD1L1","Body",-0.00152154090619376
"chr3",136751559,136751656,2,-28.579886828976,8.53223756427175,-28.579886828976,8.53223756427175,-3.34963561594354,0.000809179329305985,266988,1,"","",-0.0372618264887212
"chr13",114830277,114830702,3,-6.25672607369837,1.87549991165984,-6.25672607369837,1.87549991165984,-3.33603112151634,0.000849836496415782,266988,1,"RASA3","Body",-0.0263466761455109
"chr6",30139542,30139641,6,-13.348531801683,4.00902413352434,-13.348531801683,4.00902413352434,-3.32962121381602,0.00086964202202185,266988,1,"TRIM15","Body",-0.00412409110549593
"chr13",113097259,113097633,2,-11.2700418434021,3.38595863859808,-11.2700418434021,3.38595863859808,-3.3284641208932,0.000873262524081899,266988,1,"","",-0.0322628389638044
"chr7",95433460,95433546,2,9.72032936341662,2.9217774187744,9.72032936341662,2.9217774187744,3.3268548456008,0.000878321125997252,266988,1,"DYNC1I1","5'UTR",0.0155251722713816
"chr19",7686071,7686181,2,-12.424688368776,3.73706528000985,-12.424688368776,3.73706528000985,-3.32471804419302,0.000885079944813687,266988,1,"XAB2","Body",-0.0168209379531592
"chr12",122458893,122458940,2,-9.92398734812545,2.98580226629911,-9.92398734812545,2.98580226629911,-3.32372557290145,0.000888235554842733,266988,1,"BCL7A","TSS1500",-0.00697471577004005
"chr5",76115868,76115974,2,-4.78526616149029,1.44328459729709,-4.78526616149029,1.44328459729709,-3.31553885522779,0.000914666247474737,266988,1,"F2RL1","Body",-0.038403270178848
"chr6",31870891,31870970,2,-7.87782824046172,2.37742285559361,-7.87782824046172,2.37742285559361,-3.31359994370658,0.000921031838497079,266988,1,"ZBTB12","TSS1500",0.00179443509842869
"chr7",63391463,63391680,2,-9.017448149962,2.72161220867266,-9.017448149962,2.72161220867266,-3.31327443389146,0.000922104527201521,266988,1,"","",-0.00052189462158081
"chr8",142179908,142180109,2,-4.23021517476566,1.27800351727206,-4.23021517476566,1.27800351727206,-3.31001841356055,0.000932898339164012,266988,1,"DENND3","Body",-0.00237862876466899
"chr6",17016226,17016484,3,-8.9740118430996,2.71215102507674,-8.9740118430996,2.71215102507674,-3.30881715661305,0.000936910018543166,266988,1,"","",-0.0241667623078624
"chr20",57607451,57607571,2,-29.1079394063266,8.7978268874729,-29.1079394063266,8.7978268874729,-3.3085374125482,0.000937846534352543,266988,1,"ATP5E","TSS200",-0.00591882440102085
"chr6",1410489,1410497,2,-14.8763473815343,4.50412007708455,-14.8763473815343,4.50412007708455,-3.3028309918335,0.00095714055729298,266988,1,"","",-0.0219804327674066
"chr1",228396009,228396098,2,-10.0525567165856,3.04594539089367,-10.0525567165856,3.04594539089367,-3.30030759797575,0.000965789105010294,266988,1,"OBSCN","5'UTR",-0.0102062890188334
"chr17",18057079,18057145,2,12.4018262292448,3.75842273021727,12.4018262292448,3.75842273021727,3.29974223749117,0.000967736689932815,266988,1,"MYO15A","Body",0.0438298389899328
"chr6",29945155,29945409,2,-13.2618376090157,4.02375453810925,-13.2618376090157,4.02375453810925,-3.29588633784986,0.00098111700839836,266988,1,"HCG9","Body",0.00435148056761422
"chr11",15962932,15963027,2,-10.3352894626393,3.1443856566748,-10.3352894626393,3.1443856566748,-3.28690262299723,0.00101295854620895,266988,1,"","",-0.0226822334840914
"chr5",140552105,140552347,3,-8.4813280177739,2.58166950156393,-8.4813280177739,2.58166950156393,-3.28521060214565,0.0010190616938778,266988,1,"PCDHB7","TSS200;1stExon;5'UTR",-0.00655644557731107
"chr2",43188839,43188851,2,5.49593306978004,1.67468293464901,5.49593306978004,1.67468293464901,3.28177528776926,0.00103155776418239,266988,1,"","",-0.0307956702669838
"chr4",159131324,159131393,3,-9.68930561762316,2.95265208146007,-9.68930561762316,2.95265208146007,-3.28156022122046,0.00103234477329658,266988,1,"TMEM144","TSS200",-0.0199120649025054
"chr19",37894346,37894762,3,-9.21079891488827,2.81754341088126,-9.21079891488827,2.81754341088126,-3.26908855399228,0.00107894528388116,266988,1,"","",-0.0138133410841899
"chr15",83477712,83477965,3,9.71833294955609,2.97656197592358,9.71833294955609,2.97656197592358,3.26495232693438,0.00109482501583906,266988,1,"WHAMM","TSS200;TSS1500",0.00866866223372091
"chr12",132970474,132970724,2,-8.00679900467226,2.45293126414114,-8.00679900467226,2.45293126414114,-3.26417585430211,0.00109783002596017,266988,1,"","",-0.00751610804315117
"chr19",39993313,39993390,3,-7.63592105367369,2.33942712847741,-7.63592105367369,2.33942712847741,-3.26401321106482,0.00109846043347018,266988,1,"DLL3","Body",-0.00733027764257549
"chr22",50585197,50585229,3,-5.92961682286679,1.82130005987787,-5.92961682286679,1.82130005987787,-3.25570561023559,0.00113110964737506,266988,1,"MOV10L1","Body;TSS1500",-0.0332421937935855
"chr20",32255988,32256071,2,-11.1081145185072,3.41440557794469,-11.1081145185072,3.41440557794469,-3.25330845001541,0.001140696024235,266988,1,"NECAB3;C20orf134","Body;1stExon;3'UTR",-0.00419793250368772
"chr1",12679132,12679306,3,-6.77230888222896,2.0820429341549,-6.77230888222896,2.0820429341549,-3.25272297277473,0.00114304876395079,266988,1,"DHRS3","TSS1500",-0.0039124272667726
"chr6",30881728,30881808,2,-33.1178092830311,10.2021566667519,-33.1178092830311,10.2021566667519,-3.24615768653699,0.00116974028557803,266988,1,"VARS2;GTF2H4","TSS1500;Body;3'UTR;TSS200",-0.00379048025295668
"chr2",18059103,18059130,3,-7.9332755161878,2.44477693207133,-7.9332755161878,2.44477693207133,-3.24498951708709,0.00117454947435703,266988,1,"KCNS3","TSS1500",-0.00918789887161334
"chr17",7832943,7833237,3,14.4954621364523,4.48007013924534,14.4954621364523,4.48007013924534,3.23554357095267,0.00121411353999234,266988,1,"KCNAB3","TSS200;TSS1500",0.0199256707715713
"chr6",46620708,46620788,2,-24.4788337788776,7.57066890268102,-24.4788337788776,7.57066890268102,-3.2333779344397,0.00122335603539633,266988,1,"SLC25A27;CYP39A1","5'UTR;TSS200;1stExon;TSS1500",0.00170505310091556
"chr11",1403751,1404215,3,-14.6618049311694,4.53463594017694,-14.6618049311694,4.53463594017694,-3.23329262251587,0.00122372145622671,266988,1,"","",-0.00471333335042619
"chr6",106959592,106959601,2,-12.6522951228861,3.9201820263483,-12.6522951228861,3.9201820263483,-3.22747643804486,0.00124887325903695,266988,1,"AIM1","TSS200",-0.0069773989449211
"chr11",70048845,70048852,2,-8.92374889196888,2.7686866987087,-8.92374889196888,2.7686866987087,-3.22309811945529,0.00126812106711575,266988,1,"FADD","TSS1500",-0.0231955365841051
"chr17",4098178,4098308,3,-5.76601997631334,1.7897661795869,-5.76601997631334,1.7897661795869,-3.22166104269789,0.00127449814941081,266988,1,"ANKFY1","Body;3'UTR",0.0323398461020237
"chr8",30300223,30300306,2,-8.37043541420335,2.59869986334154,-8.37043541420335,2.59869986334154,-3.22100890998633,0.00127740176694494,266988,1,"RBPMS","Body",-0.0172072495646874
"chr7",158342283,158342600,3,-5.97924202319918,1.85756952197749,-5.97924202319918,1.85756952197749,-3.21885235112704,0.00128704737742662,266988,1,"PTPRN2","Body",-0.0107013363684665
"chr6",170571686,170571794,5,3.88905547795709,1.21231191610583,3.88905547795709,1.21231191610583,3.2079660574891,0.00133677274185348,266988,1,"LOC154449","TSS200",-0.0395886199639182
"chr12",89749377,89749718,2,8.29784763046846,2.58873396077368,8.29784763046846,2.58873396077368,3.20536901674845,0.00134889424273822,266988,1,"","",0.0110071769527554
"chr5",2112109,2112561,6,7.46351349167181,2.33224489671958,7.46351349167181,2.33224489671958,3.20014141832601,0.001373601720861,266988,1,"","",0.0319884464709487
"chr19",3178759,3178955,3,-9.15663397327955,2.86170807798947,-9.15663397327955,2.86170807798947,-3.19970930777561,0.00137566259248944,266988,1,"S1PR4","1stExon;TSS200",-0.0332534616734239
"chr5",1473589,1473705,2,-7.51785264332567,2.35351679686551,-7.51785264332567,2.35351679686551,-3.1943059226678,0.00140167495553553,266988,1,"LPCAT1","Body",0.00167840989755275
"chr7",143208406,143208667,2,-7.59644817076131,2.38243657133548,-7.59644817076131,2.38243657133548,-3.18852063562099,0.00143002802670903,266988,1,"","",-0.039826134549059
"chr19",3825141,3825630,4,-12.1788751145474,3.82264225749488,-12.1788751145474,3.82264225749488,-3.18598348842842,0.00144262830407185,266988,1,"ZFR2","Body",-0.0180472165256175
"chr19",1313407,1313527,3,-4.11335818092841,1.29235649836373,-4.11335818092841,1.29235649836373,-3.18283553039458,0.00145840430312813,266988,1,"","",-0.0135427548289283
